Incident Datetime,Incident Category,Incident Description,Latitude,Longitude
2021-04-27 16:30:00,Vandalism,"Vehicle, Tampering",37.78037272095248,-122.44058931920652
2021-05-06 22:30:00,Robbery,"Robbery, W/ Force",37.79677684232083,-122.400681338465
2018-06-11 22:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.74312266332609,-122.42148545138262
2020-02-08 12:21:00,Robbery,"Robbery, W/ Force",37.73528591836444,-122.39990933421034
2018-01-31 20:45:00,Robbery,"Robbery, W/ Force",37.77082024098187,-122.40913437034878
2018-07-18 18:15:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.72977664956622,-122.4055891863448
2018-06-06 16:07:00,Robbery,"Robbery, Chain Store, W/ Force",37.7911771722094,-122.40074402274551
2018-07-31 23:36:00,Vandalism,"Vehicle, Tampering",37.7736662286543,-122.42570021089418
2018-07-01 22:40:00,Robbery,"Robbery, W/ Force",37.78117721773047,-122.41169993118794
2018-04-18 13:30:00,Robbery,"Robbery, W/ Force",37.78258503232177,-122.41569387441228
2018-05-09 12:39:00,Robbery,"Robbery, Comml. Establ. W/ A Knife",37.78869399111178,-122.40522117345618
2018-06-11 01:45:00,Robbery,"Robbery, W/ Force",37.78372378203807,-122.41424157409637
2021-04-11 22:20:00,Robbery,"Robbery, Att., W/ Force",37.78300407764348,-122.4124117474483
2021-03-18 05:45:00,Robbery,"Robbery, Residence, W/ Gun",37.78356778488696,-122.41927343381673
2018-02-09 19:30:00,Robbery,"Robbery, Street or Public Place, W/ Other Weapon",37.7911279922278,-122.40112990566736
2021-04-28 19:55:00,Robbery,"Robbery, Att., W/ Other Weapon",37.72472910911532,-122.3879304959651
2018-06-02 01:10:00,Vandalism,"Vehicle, Tampering",37.78099378147744,-122.4131480505296
2018-01-12 15:54:00,Robbery,"Robbery, W/ Knife",37.72431637120677,-122.43403348247256
2018-07-28 17:30:00,Robbery,"Shoplifting, Force against Agent",37.78674761767845,-122.40534607993492
2018-02-19 15:30:00,Robbery,"Robbery, W/ Knife",37.75136690198006,-122.40618656585733
2021-01-19 12:15:00,Robbery,"Robbery, W/ Force",37.78300407764348,-122.4124117474483
2021-03-08 17:02:00,Robbery,"Robbery, W/ Force",37.74618268213951,-122.41950511517184
2018-06-27 02:37:00,Robbery,"Robbery, W/ Force",37.77921168445851,-122.41093657493794
2018-07-18 16:15:00,Robbery,"Robbery, W/ Force",37.73401387137356,-122.39096789139202
2021-04-27 03:00:00,Vandalism,"Vehicle, Tampering",37.7515021630662,-122.38862907332827
2018-02-03 22:31:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.71234914596178,-122.41828342203628
2021-02-22 18:22:00,Robbery,"Shoplifting, Force against Agent",37.7276341253869,-122.4035928907734
2018-02-20 03:52:00,Robbery,"Robbery, W/ Force",37.77100577130384,-122.41964545936246
2018-07-17 06:10:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.78733916252147,-122.42340359434829
2018-01-22 06:00:00,Robbery,"Robbery, Att., W/ Force",37.77273431106397,-122.42551205721274
2018-07-12 21:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.79056523652957,-122.40557374633904
2018-05-15 07:45:00,Robbery,"Robbery, W/ Force",37.7763183872823,-122.40838011465424
2021-04-03 13:45:00,Robbery,"Robbery, Comml. Establ., W/ Force",37.791591649822166,-122.43438048549991
2018-01-12 15:24:00,Robbery,"Robbery, W/ Gun",37.71191455546749,-122.41600028103292
2021-02-03 15:00:00,Robbery,"Robbery, Chain Store, W/ Gun",37.77646430525107,-122.42626334607084
2021-02-08 18:19:00,Robbery,"Robbery, Comml. Establ. W/ Weapon",37.76088893209152,-122.4350007026991
2021-04-24 12:24:00,Robbery,Carjacking with Bodily Force,37.75888761039598,-122.49829318785164
2018-06-28 06:50:00,Robbery,"Robbery, W/ Gun",37.7848662445387,-122.41278212939852
2018-05-20 01:39:00,Robbery,"Robbery, W/ Force",37.71217948507751,-122.40245948022154
2018-02-27 15:30:00,Robbery,"Robbery, W/ Force",37.7666245156216,-122.42063784502452
2018-07-10 21:47:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78916058361713,-122.40530652167747
2018-01-24 10:26:00,Robbery,"Robbery, Att., Chain Store, W/ Other Weapon",37.7751608100771,-122.40363551943442
2021-01-30 14:10:00,Robbery,"Robbery, Att., Residence, W/ Gun",37.72989042349302,-122.41328216685945
2021-03-21 15:45:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.788699045143865,-122.42030688368688
2021-04-21 07:53:00,Robbery,"Robbery, Chain Store, W/ Knife",37.76088893209152,-122.4350007026991
2018-02-05 17:55:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.73071772381683,-122.40707296847218
2018-07-18 11:35:00,Robbery,"Robbery, W/ Other Weapon",37.7528356110411,-122.38775628177876
2018-07-30 08:30:00,Robbery,"Robbery,  ATM, Gun",37.71116107664349,-122.3864519118922
2018-02-01 11:15:00,Robbery,"Robbery, W/ Force",37.72915975311489,-122.39241507518486
2018-04-03 15:58:00,Robbery,"Robbery, Residence, W/ Gun",37.72685485066713,-122.47334716499724
2018-02-23 15:00:00,Robbery,"Robbery, W/ Force",37.775558160382,-122.4186585835447
2018-03-18 11:15:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78775665157557,-122.42011607573366
2021-03-30 01:36:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.77874737106934,-122.42335402580974
2021-02-05 12:00:00,Robbery,"Robbery, W/ Force",37.72848957962269,-122.3928994207144
2018-03-21 14:30:00,Robbery,"Robbery, W/ Force",37.71165503306195,-122.41508054719948
2021-05-09 11:23:00,Robbery,"Robbery, W/ Other Weapon",37.79713219152524,-122.41188814236384
2018-07-08 01:35:00,Robbery,"Robbery, W/ Force",37.78470980307824,-122.41780582056246
2021-03-25 21:57:00,Robbery,"Robbery, Att., Street or Public Place, W/ Gun",37.78962043718497,-122.42049344331696
2018-07-28 01:00:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.77914487770422,-122.43524101344894
2018-03-07 20:00:00,Robbery,"Robbery, W/ Force",37.73307082057338,-122.38500153981812
2018-08-06 12:26:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.7932091009356,-122.39995873701297
2018-03-09 07:43:00,Robbery,"Robbery, Residence, W/ Force",37.73322326126074,-122.3912444943072
2018-06-20 20:40:00,Robbery,"Robbery, W/ Force",37.76115547557552,-122.4305735690657
2021-04-16 12:57:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78556384617361,-122.42978259351794
2018-07-31 15:25:00,Robbery,"Robbery, Chain Store, W/ Gun",37.73154295855655,-122.44886626631308
2018-07-08 09:14:00,Robbery,"Robbery, W/ Force",37.78582921318811,-122.40148983641852
2018-04-20 11:10:00,Robbery,"Robbery, Comml. Establ., W/ Force",37.794940685499824,-122.40807910223748
2021-04-16 18:00:00,Vandalism,"Vehicle, Tampering",37.82954857858764,-122.37142899749846
2018-03-18 16:34:00,Robbery,"Shoplifting, Force against Agent",37.75300402962228,-122.40633623830558
2018-02-27 20:40:00,Robbery,"Robbery, W/ Force",37.78179876714438,-122.39834110837148
2018-06-17 14:24:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78175432665782,-122.40969326320398
2021-05-05 09:21:00,Robbery,"Robbery, W/ Force",37.75230597782659,-122.41735781829728
2021-02-10 11:50:00,Robbery,"Shoplifting, Force against Agent",37.78829319282882,-122.40840155198468
2018-06-05 09:44:00,Robbery,"Robbery, W/ Force",37.75207443417708,-122.42114296980318
2018-06-03 14:34:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.76511715805121,-122.4185791393267
2021-02-03 14:36:00,Robbery,"Robbery, W/ Gun",37.78328785199654,-122.40895216005931
2018-08-01 16:30:00,Robbery,"Robbery, W/ Force",37.78853592966637,-122.39603476680188
2018-07-24 21:47:00,Robbery,"Robbery, Chain Store, W/ Force",37.78640961281089,-122.40803623744476
2018-08-09 08:02:00,Robbery,"Robbery, W/ Knife",37.78516721373892,-122.4179014113026
2018-05-14 16:10:00,Robbery,"Robbery, Comml. Establ., W/ Force",37.78445272883687,-122.40849315881204
2018-05-06 06:18:00,Robbery,"Robbery, W/ Force",37.724693136232496,-122.39453212224596
2018-04-15 02:45:00,Robbery,"Robbery, W/ Force",37.78000586799482,-122.41193341005338
2018-07-27 14:30:00,Robbery,"Robbery, Chain Store, W/ Knife",37.74239176061754,-122.40583815976386
2018-02-06 17:40:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78223057378371,-122.4102920278806
2018-03-03 22:00:00,Robbery,"Robbery, W/ Force",37.71848736123748,-122.3935448100848
2018-01-27 15:05:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78400661242004,-122.40486479517745
2018-08-11 18:45:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78211941829001,-122.40725467595034
2018-05-28 22:23:00,Robbery,"Robbery, W/ Force",37.79309708139333,-122.39650448774395
2018-06-25 08:20:00,Robbery,"Shoplifting, Force against Agent",37.805618478961165,-122.41360416993442
2021-02-28 18:30:00,Robbery,"Robbery, W/ Force",37.72312996239932,-122.4359768897476
2018-04-09 15:23:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78117721773047,-122.41169993118794
2018-02-26 22:50:00,Robbery,"Shoplifting, Force against Agent",37.78943368124484,-122.4069569881322
2021-03-18 08:30:00,Robbery,"Robbery, W/ Other Weapon",37.75403353277125,-122.41532014157404
2021-02-06 01:50:00,Robbery,"Robbery, Att., W/ Force",37.74239176061754,-122.40583815976386
2021-03-22 19:20:00,Robbery,"Robbery, W/ Force",37.7875680237141,-122.40658988465438
2018-01-06 19:30:00,Robbery,"Robbery, Att., Chain Store, W/ Knife",37.78754813874876,-122.42175810558996
2018-04-25 10:30:00,Robbery,"Robbery, W/ Other Weapon",37.7276341253869,-122.4035928907734
2018-02-02 03:55:00,Robbery,"Robbery, Chain Store, W/ Knife",37.789264321511176,-122.4013754923669
2018-07-09 19:41:00,Robbery,"Robbery, W/ Force",37.75143715831853,-122.43187668590396
2018-07-31 23:51:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.75736346172196,-122.41344685469949
2018-05-02 05:19:00,Robbery,"Robbery, Residence, W/ Gun",37.79514446373132,-122.40647555268292
2018-08-09 00:30:00,Robbery,"Robbery, Residence, W/ Knife",37.799960027536684,-122.40537052766032
2018-02-23 15:30:00,Robbery,"Robbery, W/ Force",37.7751608100771,-122.40363551943442
2021-03-08 11:05:00,Robbery,"Robbery, W/ Force",37.78673056551673,-122.40458331824809
2021-02-09 20:30:00,Robbery,"Robbery, W/ Gun",37.73461732323586,-122.43471469858233
2018-06-25 12:00:00,Robbery,"Robbery, W/ Force",37.779090726308574,-122.46414497098554
2018-01-20 05:00:00,Robbery,"Robbery, Att., Residence, W/ Force",37.80582493018196,-122.41195008846694
2021-04-19 23:25:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.76840526775054,-122.4178021552485
2018-02-23 20:45:00,Robbery,"Robbery, W/ Force",37.78404443715923,-122.40371175457705
2018-05-12 23:09:00,Robbery,"Robbery, W/ Force",37.78788961267684,-122.40104304688674
2021-02-14 18:00:00,Robbery,"Shoplifting, Force against Agent",37.76606305964936,-122.42992612183986
2018-04-08 04:00:00,Robbery,"Robbery, W/ Gun",37.74467267419951,-122.38976016875958
2018-04-19 04:00:00,Robbery,"Robbery, W/ Gun",37.7816542606277,-122.41550518013352
2021-02-01 18:30:00,Robbery,"Robbery, W/ Force",37.77205206601267,-122.41067849395364
2021-02-20 13:30:00,Robbery,"Shoplifting, Force against Agent",37.76606305964936,-122.42992612183986
2021-03-29 15:30:00,Robbery,"Shoplifting, Force against Agent",37.73155151680599,-122.40850893730038
2018-05-23 09:10:00,Robbery,"Robbery, W/ Knife",37.78404443715923,-122.40371175457705
2018-07-26 20:27:00,Robbery,"Robbery, W/ Force",37.78444884061359,-122.41607173623365
2018-03-17 17:19:00,Robbery,"Robbery, W/ Force",37.780699048573226,-122.40392088280284
2018-03-27 16:00:00,Robbery,"Robbery, Att., W/ Force",37.77385630397913,-122.40528580238283
2018-04-22 23:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.72915975311489,-122.39241507518486
2018-06-06 08:55:00,Robbery,"Robbery, W/ Force",37.78223057378371,-122.4102920278806
2018-04-16 18:45:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.72468255342173,-122.434798414744
2018-08-04 15:40:00,Robbery,"Robbery, W/ Force",37.80582493018196,-122.41195008846694
2018-03-31 05:23:00,Robbery,"Robbery, Att., W/ Force",37.76877049785351,-122.427462058806
2018-07-09 09:54:00,Robbery,"Robbery, Residence, W/ Gun",37.77385630397913,-122.40528580238283
2021-03-31 22:40:00,Robbery,"Robbery, W/ Force",37.78516721373892,-122.4179014113026
2021-03-06 10:23:00,Vandalism,"Vehicle, Tampering",37.7998429520262,-122.43604617512676
2018-07-07 20:24:00,Robbery,"Robbery, W/ Force",37.78637893587979,-122.3956454678974
2018-04-13 22:30:00,Robbery,"Robbery, W/ Force",37.78452447803436,-122.47098148623596
2021-04-11 13:35:00,Robbery,"Robbery, W/ Force",37.72659924511196,-122.4075564061992
2018-05-13 02:08:00,Robbery,"Robbery, W/ Knife",37.71191455546749,-122.41600028103292
2018-02-03 00:36:00,Robbery,"Robbery, W/ Other Weapon",37.75569946358863,-122.4143876024905
2021-02-27 21:34:00,Robbery,"Robbery, W/ Force",37.77210825726729,-122.430433919088
2018-04-08 13:30:00,Robbery,"Robbery, W/ Other Weapon",37.80528698382421,-122.42365507596732
2018-02-01 13:30:00,Robbery,"Robbery, W/ Force",37.78080176962032,-122.43726005920408
2021-04-05 22:15:00,Robbery,"Robbery, Att., Street or Public Place, W/ Gun",37.75703540085026,-122.41890102956305
2018-02-04 21:15:00,Robbery,"Shoplifting, Force against Agent",37.79393500415544,-122.42304880529804
2018-06-11 10:03:00,Robbery,"Robbery, Att., Chain Store, W/ Other Weapon",37.74239176061754,-122.40583815976386
2018-03-27 14:30:00,Robbery,"Robbery, W/ Force",37.78310139923345,-122.41918170505188
2018-01-14 19:44:00,Robbery,"Robbery, W/ Force",37.73456337223002,-122.4238523248338
2018-07-25 19:50:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.79309708139333,-122.39650448774395
2021-05-11 07:15:00,Robbery,"Robbery, W/ Force",37.787453843203366,-122.41499542426826
2021-01-29 21:20:00,Robbery,"Robbery, W/ Other Weapon",37.78149950754855,-122.40493334783945
2021-04-27 11:50:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.717080227836135,-122.44580753913635
2018-06-25 16:45:00,Robbery,"Robbery, W/ Force",37.78445272883687,-122.40849315881204
2018-03-27 08:25:00,Robbery,"Robbery, W/ Force",37.77551415340742,-122.40629596589986
2021-02-14 14:30:00,Robbery,"Robbery, W/ Force",37.735859111934616,-122.40816909931252
2018-02-06 12:40:00,Robbery,"Robbery, Street or Public Place, W/ Other Weapon",37.77385630397913,-122.40528580238283
2021-04-29 18:00:00,Robbery,"Robbery, W/ Knife",37.72990988256753,-122.39717687851248
2021-02-23 23:26:00,Robbery,"Robbery, W/ Gun",37.70956638115817,-122.43469231605728
2018-02-15 20:27:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.72364450167391,-122.43835512254596
2018-04-20 17:10:00,Robbery,"Shoplifting, Force against Agent",37.77210825726729,-122.430433919088
2018-03-21 14:00:00,Robbery,"Robbery, W/ Gun",37.72872954740928,-122.43129384491388
2018-08-05 23:57:00,Robbery,"Robbery, W/ Force",37.77745741894575,-122.4131576926893
2018-07-08 15:58:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.70866203203559,-122.46927073577235
2018-07-01 16:45:00,Robbery,"Shoplifting, Force against Agent",37.76102130996882,-122.43279350716128
2020-02-26 11:20:00,Robbery,"Robbery, Comml. Establ., W/ Gun",37.763429272147256,-122.41951273794947
2021-02-24 09:00:00,Robbery,"Robbery, Chain Store, W/ Knife",37.76606305964936,-122.42992612183986
2018-01-18 01:18:00,Robbery,"Robbery,  ATM, Force.",37.7875680237141,-122.40658988465438
2018-01-22 19:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.76082399395527,-122.43611410956652
2018-06-15 22:51:00,Robbery,"Robbery, W/ Force",37.75063964845744,-122.4182878708879
2018-01-22 19:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.7848662445387,-122.41278212939852
2021-04-23 18:37:00,Vandalism,"Vehicle, Tampering",37.75922266148253,-122.43595669992445
2021-03-06 04:42:00,Robbery,"Robbery, W/ Force",37.78516721373892,-122.4179014113026
2018-01-15 20:50:00,Robbery,"Robbery, W/ Force",37.730975617325,-122.40608597505523
2021-02-01 15:00:00,Robbery,"Robbery, W/ Force",37.78099378147744,-122.4131480505296
2018-04-20 11:15:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.7751608100771,-122.40363551943442
2018-02-18 18:56:00,Robbery,"Robbery, Comml. Establ., W/ Gun",37.76229072471273,-122.43841829787344
2018-05-10 07:20:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.74649204457983,-122.42035762201184
2021-03-18 01:00:00,Robbery,"Robbery,  ATM, Force.",37.79677684232083,-122.400681338465
2021-02-27 11:36:00,Robbery,"Robbery, Att., Chain Store, W/ Force",37.78693970570657,-122.41151576847024
2018-06-22 11:46:00,Robbery,"Robbery, W/ Force",37.805618478961165,-122.41360416993442
2018-04-09 16:18:00,Robbery,"Shoplifting, Force against Agent",37.76560583760297,-122.41048669029504
2021-02-24 16:17:00,Robbery,"Robbery, W/ Force",37.79782495065773,-122.42214777604056
2018-07-22 04:35:00,Robbery,Carjacking with a Gun,37.76170087788151,-122.41109020188723
2021-01-30 16:55:00,Robbery,"Shoplifting, Force against Agent",37.78328785199654,-122.40895216005931
2018-05-24 17:10:00,Robbery,"Robbery, Chain Store, W/ Force",37.80504328668041,-122.43379794514196
2018-05-19 15:10:00,Robbery,"Robbery, Comml. Establ., W/ Gun",37.76667360056878,-122.41982523539404
2021-03-03 15:10:00,Robbery,"Shoplifting, Force against Agent",37.77594986170828,-122.42278763487914
2021-04-10 11:43:00,Robbery,"Robbery, W/ Force",37.7276341253869,-122.4035928907734
2021-03-25 21:53:00,Robbery,"Robbery, Chain Store, W/ Knife",37.74312266332609,-122.42148545138262
2018-08-13 14:30:00,Robbery,"Robbery, W/ Force",37.79501597364227,-122.40748519835122
2018-02-20 01:40:00,Robbery,"Robbery, W/ Other Weapon",37.72872954740928,-122.43129384491388
2021-03-16 10:46:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.77352337981311,-122.42123215696752
2021-02-27 01:30:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.7602353540718,-122.41920604493744
2018-02-25 13:15:00,Robbery,"Robbery, Comml. Establ., W/ Force",37.78869399111178,-122.40522117345618
2021-05-02 14:15:00,Robbery,"Shoplifting, Force against Agent",37.80748251193778,-122.41397500878728
2021-02-06 17:45:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.77021017395845,-122.44534499148274
2018-06-28 01:02:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78211941829001,-122.40725467595034
2018-06-27 21:19:00,Robbery,"Robbery, Comml. Establ. W/ Weapon",37.76491737717617,-122.42188644715362
2018-05-11 11:05:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.72742487138549,-122.38268699042688
2018-01-12 15:54:00,Robbery,"Robbery, W/ Knife",37.72431637120677,-122.43403348247256
2018-07-25 22:00:00,Robbery,"Robbery, W/ Force",37.78321431177312,-122.41076482950652
2018-04-10 14:10:00,Robbery,"Robbery, W/ Force",37.79177821192182,-122.40579958020592
2018-07-08 13:00:00,Robbery,"Robbery, W/ Force",37.781398133437946,-122.40924544400872
2018-05-31 15:44:00,Robbery,"Robbery, Comml. Establ., W/ Force",37.74239176061754,-122.40583815976386
2018-02-28 23:30:00,Robbery,Carjacking with a Gun,37.73898304975426,-122.3863989064933
2018-01-23 00:01:00,Robbery,"Robbery, W/ Other Weapon",37.78435505539235,-122.4329142491479
2018-03-31 17:37:00,Robbery,"Shoplifting, Force against Agent",37.72453317055797,-122.45921280471808
2018-03-26 13:17:00,Robbery,"Robbery, W/ Other Weapon",37.78279444506034,-122.41405376568504
2021-02-27 03:36:00,Vandalism,"Vehicle, Tampering",37.78400661242004,-122.40486479517745
2018-01-19 13:18:00,Robbery,"Robbery, Att., W/ Force",37.74311399941621,-122.42304255365347
2018-05-14 10:20:00,Robbery,"Robbery, W/ Force",37.780470340397024,-122.4169476062052
2018-04-25 13:52:00,Robbery,"Robbery, W/ Force",37.7681396823622,-122.42219917520208
2018-02-20 18:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.7463479908653,-122.44008978568134
2018-06-24 02:17:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78444884061359,-122.41607173623365
2021-02-02 16:47:00,Vandalism,"Vehicle, Tampering",37.77252041890445,-122.48526202590767
2021-02-09 02:01:00,Vandalism,"Vehicle, Tampering",37.77121525905079,-122.38777795668946
2018-08-04 23:00:00,Robbery,"Robbery, W/ Gun",37.75403353277125,-122.41532014157404
2021-04-24 21:00:00,Robbery,"Robbery, Att., W/ Force",37.78537597388642,-122.41625970692009
2018-06-26 13:00:00,Robbery,"Robbery, W/ Force",37.75300402962228,-122.40633623830558
2018-05-04 19:00:00,Robbery,"Robbery, Chain Store, W/ Force",37.77004977136961,-122.40700149161678
2018-04-09 20:35:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.7763183872823,-122.40838011465424
2018-06-09 00:10:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.75753872210959,-122.41052654649906
2021-03-14 00:20:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.75599844107892,-122.40943306975508
2018-03-17 21:50:00,Robbery,"Robbery, Att., W/ Gun",37.78339985751909,-122.42429481397212
2018-05-30 17:50:00,Robbery,"Robbery, W/ Force",37.716038818883085,-122.4402551358152
2018-07-07 13:45:00,Robbery,"Robbery, W/ Other Weapon",37.790247403765534,-122.4005552648304
2018-03-09 14:37:00,Robbery,"Robbery, W/ Force",37.78829319282882,-122.40840155198468
2018-04-16 15:35:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.70831126504184,-122.42008306742426
2018-02-24 22:00:00,Robbery,"Robbery, W/ Force",37.784908299430455,-122.40479506275996
2018-01-02 00:40:00,Robbery,"Robbery, W/ Other Weapon",37.73985319897475,-122.39126842523832
2018-07-16 20:45:00,Robbery,"Robbery, Att., W/ Force",37.78445272883687,-122.40849315881204
2018-01-28 19:15:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.77863203682374,-122.43176322156376
2018-05-24 12:30:00,Robbery,"Robbery, Chain Store, W/ Force",37.748212149468735,-122.41586279405456
2018-05-08 16:15:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.75273902362426,-122.41006640763854
2018-03-08 23:35:00,Robbery,"Robbery,  ATM, Gun, Att.",37.745032005487765,-122.43125640434168
2018-06-28 20:00:00,Robbery,"Robbery, W/ Force",37.77945871477991,-122.40237749311284
2018-08-01 18:19:00,Robbery,"Robbery, Att., Comm. Establ., W/ Force",37.74312376235638,-122.40327519404316
2018-02-20 01:40:00,Robbery,"Robbery, W/ Other Weapon",37.72872954740928,-122.43129384491388
2021-04-21 20:40:00,Robbery,"Robbery, W/ Knife",37.77115580067553,-122.47365519248189
2018-01-06 18:20:00,Robbery,"Robbery, W/ Force",37.77737199450485,-122.39976258647586
2018-05-15 12:30:00,Robbery,Carjacking with Bodily Force,37.79057825823802,-122.42068738428432
2021-01-28 13:43:00,Robbery,"Shoplifting, Force against Agent",37.76606305964936,-122.42992612183986
2018-03-30 15:20:00,Robbery,Carjacking with Bodily Force,37.74974559899618,-122.39627354527164
2021-02-04 18:14:00,Robbery,"Robbery, W/ Gun",37.77507596005672,-122.51129492624534
2018-05-08 13:50:00,Robbery,"Robbery, W/ Force",37.79504366686751,-122.40726674238248
2021-04-10 22:30:00,Robbery,"Robbery, W/ Knife",37.72130252269158,-122.39900693300044
2018-03-14 23:30:00,Robbery,"Robbery, Residence, W/ Gun",37.71405530235735,-122.4590353860094
2018-06-12 20:52:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78117721773047,-122.41169993118794
2021-02-04 18:45:00,Robbery,"Robbery,  ATM, Force.",37.76444075205372,-122.42977056816274
2018-05-01 20:49:00,Robbery,"Robbery, W/ Gun",37.78057621700624,-122.42025546027398
2018-03-19 19:50:00,Robbery,"Robbery, W/ Force",37.781940323599706,-122.43581374227544
2018-01-06 21:50:00,Robbery,"Robbery, W/ Gun",37.78359535656704,-122.43023750181504
2018-05-04 18:30:00,Robbery,"Robbery, W/ Gun",37.77929638972304,-122.3953038732683
2018-02-27 13:58:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.71428255473171,-122.43827467758504
2018-02-28 23:47:00,Robbery,"Robbery, W/ Other Weapon",37.7603010605011,-122.41811812009416
2018-08-10 02:15:00,Robbery,"Robbery, Street or Public Place, W/ Other Weapon",37.77999173926721,-122.41348740024354
2021-02-08 17:40:00,Robbery,"Robbery, Att., Chain Store, W/ Gun",37.78329259065825,-122.43270618085734
2021-03-26 23:09:00,Robbery,Carjacking with Bodily Force,37.7430966136643,-122.47462383026864
2021-02-10 15:43:00,Vandalism,"Vehicle, Tampering",37.71916172353446,-122.40043463946904
2021-02-09 20:15:00,Robbery,"Robbery, W/ Force",37.78117721773047,-122.41169993118794
2021-03-25 00:00:00,Robbery,"Robbery, W/ Force",37.753836586731786,-122.4185939462998
2018-03-02 01:40:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.75449400871655,-122.43439413678556
2018-04-06 08:45:00,Robbery,"Robbery, W/ Force",37.80528698382421,-122.42365507596732
2021-02-23 03:30:00,Robbery,"Robbery, Att., W/ Force",37.78279444506034,-122.41405376568504
2018-07-22 21:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.709238073866935,-122.48513637869328
2018-03-16 21:08:00,Robbery,"Shoplifting, Force against Agent",37.79057825823802,-122.42068738428432
2018-07-07 02:03:00,Robbery,"Robbery, W/ Force",37.7602353540718,-122.41920604493744
2018-04-23 15:55:00,Robbery,"Robbery, W/ Force",37.721575000353845,-122.43714952548773
2018-03-22 16:09:00,Robbery,"Robbery, W/ Force",37.72617077817464,-122.3838103697584
2018-05-26 01:50:00,Robbery,"Robbery, W/ Force",37.75312141134241,-122.40436317793704
2018-01-15 22:40:00,Robbery,"Robbery, W/ Other Weapon",37.80282769905127,-122.41303433680028
2018-05-22 20:10:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.77850510385514,-122.40561526782412
2018-04-01 13:52:00,Robbery,"Robbery, Chain Store, W/ Other Weapon",37.78829319282882,-122.40840155198468
2021-02-03 11:56:00,Robbery,"Robbery, Att., Chain Store, W/ Gun",37.78922561367261,-122.40859504581256
2018-07-21 18:42:00,Vandalism,"Vehicle, Tampering",37.76904544503434,-122.42003209203392
2018-04-03 16:23:00,Robbery,"Robbery, W/ Force",37.80476321159557,-122.40517353802808
2018-04-08 12:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78211660234325,-122.4500923034662
2018-03-13 02:30:00,Robbery,"Robbery, W/ Knife",37.7602353540718,-122.41920604493744
2018-06-16 23:45:00,Robbery,"Robbery, W/ Force",37.758698271638025,-122.41796470626194
2018-05-01 17:50:00,Robbery,"Shoplifting, Force against Agent",37.80504328668041,-122.43379794514196
2018-06-20 16:20:00,Robbery,"Robbery, Att., W/ Force",37.72874525317477,-122.40953383048657
2018-06-25 10:30:00,Robbery,"Robbery, Chain Store, W/ Force",37.78549155926893,-122.4078525214146
